customer_id,film_id,store_id,rental_id,rental_price,rental_duration,late_fees
97,830,2,6726,0.99,2.0,0.0
97,95,1,2083,2.99,4.0,0.0
97,972,1,6544,0.99,8.0,4.0
98,101,1,8622,4.99,6.0,3.0
98,133,2,4549,4.99,6.0,0.0
98,149,1,214,3.99,2.0,0.0
98,168,1,1362,3.99,2.0,0.0
98,173,1,11635,5.99,6.0,0.0
98,204,1,11730,2.99,6.0,2.0
98,206,2,8324,5.99,8.0,2.0
98,280,2,7120,3.99,2.0,0.0
98,284,1,2445,0.99,8.0,3.0
98,329,1,11200,2.99,8.0,4.0
98,360,1,1590,5.99,9.0,5.0
98,369,2,3399,4.99,4.0,0.0
98,522,2,7530,0.99,9.0,5.0
98,531,1,2213,4.99,0.0,0.0
98,621,1,11007,0.99,7.0,2.0
98,649,1,15536,7.99,0.0,0.0
98,663,1,3682,7.99,8.0,1.0
98,681,1,8818,5.99,8.0,4.0
98,789,2,10694,3.99,1.0,0.0
98,820,2,9753,2.99,7.0,4.0
98,861,2,12221,5.99,,
98,875,1,10925,2.99,7.0,1.0
98,896,2,2601,4.99,4.0,1.0
98,898,2,14459,1.99,9.0,5.0
98,934,2,6951,2.99,3.0,0.0
99,103,2,7039,4.99,2.0,0.0
99,11,1,12379,0.99,6.0,0.0
99,137,2,8072,0.99,4.0,1.0
99,15,2,5035,2.99,8.0,3.0
99,166,1,4800,4.99,5.0,0.0
99,220,2,12869,8.99,7.0,0.0
99,239,1,8514,0.99,6.0,1.0
99,245,1,4954,2.99,5.0,1.0
99,331,1,2368,2.99,5.0,0.0
99,383,2,5748,2.99,8.0,2.0
99,408,2,8242,7.99,6.0,2.0
99,444,2,11266,4.99,7.0,4.0
99,483,2,4344,4.99,8.0,5.0
99,578,1,6289,2.99,8.0,4.0
99,71,2,11593,0.99,5.0,2.0
99,746,2,1858,4.99,1.0,0.0
99,773,1,10388,7.99,7.0,1.0
99,788,1,867,0.99,0.0,0.0
99,850,2,3780,6.99,8.0,1.0
99,913,2,4170,2.99,6.0,3.0
99,920,2,4589,0.99,6.0,3.0
99,936,2,6370,3.99,5.0,2.0
99,945,2,10455,1.99,5.0,0.0
99,951,2,6662,4.99,9.0,3.0
100,101,1,4970,8.99,7.0,4.0
100,131,1,1216,4.99,3.0,0.0
100,178,1,7921,1.99,5.0,0.0
100,222,2,15163,0.99,3.0,0.0
100,298,2,9271,4.99,5.0,1.0
100,43,2,11346,4.99,2.0,0.0
100,430,2,4209,2.99,9.0,2.0
100,489,1,71,0.99,2.0,0.0
100,494,1,6655,4.99,1.0,0.0
100,533,1,3602,5.99,6.0,2.0
100,542,1,8203,0.99,4.0,1.0
100,56,1,15021,0.99,8.0,2.0
100,574,2,9048,5.99,5.0,2.0
100,597,2,11143,0.99,1.0,0.0
100,638,2,5355,6.99,4.0,0.0
100,738,1,4980,6.99,7.0,4.0
100,738,1,1340,3.99,5.0,2.0
100,807,1,1427,2.99,7.0,3.0
100,84,1,5238,4.99,1.0,0.0
100,891,1,3468,6.99,6.0,3.0
100,915,1,3800,8.99,5.0,0.0
100,941,1,12657,0.99,1.0,0.0
100,978,1,7819,4.99,8.0,5.0
100,999,2,15246,3.99,9.0,4.0
101,112,1,5757,2.99,5.0,1.0
101,134,2,4975,2.99,1.0,0.0
101,155,1,14542,3.99,6.0,0.0
101,155,2,7866,8.99,2.0,0.0
101,290,1,8301,0.99,0.0,0.0
101,323,2,6433,5.99,8.0,1.0
101,343,1,14476,0.99,4.0,0.0
101,391,1,8825,1.99,0.0,0.0
101,428,1,7112,5.99,2.0,0.0
101,484,1,10253,6.99,4.0,1.0
101,489,1,10218,0.99,9.0,5.0
101,600,2,5100,2.99,1.0,0.0
101,746,1,13370,1.99,6.0,3.0
101,746,2,5132,5.99,2.0,0.0
101,77,2,5198,2.99,0.0,0.0
101,820,1,12141,0.99,6.0,3.0
101,856,2,11959,4.99,0.0,0.0
101,898,2,9965,6.99,2.0,0.0
101,900,2,10407,0.99,7.0,1.0
101,973,2,12471,4.99,9.0,6.0
101,975,2,468,9.99,9.0,3.0
101,978,1,8833,4.99,6.0,3.0
101,993,1,15103,2.99,5.0,0.0
101,995,1,12174,2.99,1.0,0.0
102,100,2,12495,4.99,9.0,2.0
102,11,1,562,1.99,9.0,3.0
102,116,2,5716,2.99,3.0,0.0
102,132,2,4777,3.99,4.0,0.0
102,191,2,11183,4.99,8.0,2.0
102,2,2,13420,9.99,,
102,210,2,8186,0.99,5.0,2.0
102,247,1,8664,5.99,2.0,0.0
102,255,1,358,0.99,1.0,0.0
102,286,2,5509,5.99,7.0,0.0
102,287,1,10841,1.99,9.0,4.0
102,315,2,3520,1.99,5.0,1.0
102,323,2,7439,6.99,7.0,0.0
102,416,2,247,4.99,4.0,0.0
102,427,1,6434,5.99,5.0,0.0
102,43,2,5109,4.99,2.0,0.0
102,435,1,5009,5.99,5.0,0.0
102,45,1,4997,6.99,1.0,0.0
102,502,1,9780,4.99,9.0,5.0
102,54,2,2419,8.99,5.0,0.0
102,555,1,16031,3.99,8.0,4.0
102,590,1,9617,2.99,6.0,3.0
102,668,2,11099,4.99,7.0,0.0
102,680,2,4089,6.99,0.0,0.0
102,760,2,9192,2.99,2.0,0.0
102,788,2,9151,3.99,0.0,0.0
102,863,2,15049,1.99,0.0,0.0
102,865,2,1215,2.99,3.0,0.0
102,887,1,3630,1.99,1.0,0.0
102,891,1,9295,0.99,8.0,5.0
102,91,2,7119,0.99,8.0,3.0
102,915,2,3665,4.99,2.0,0.0
102,925,1,7247,0.99,5.0,2.0
103,110,1,3850,4.99,5.0,1.0
103,12,2,2724,0.99,2.0,0.0
103,143,2,9390,4.99,4.0,0.0
103,173,1,14289,4.99,6.0,0.0
103,259,1,5163,4.99,4.0,0.0
103,301,2,15679,0.99,8.0,4.0
103,303,2,658,9.99,2.0,0.0
103,346,1,15401,8.99,7.0,3.0
103,354,1,8302,0.99,6.0,0.0
103,374,2,6525,5.99,6.0,3.0
103,397,2,1396,4.99,6.0,1.0
103,432,2,2197,0.99,8.0,4.0
103,44,1,6949,2.99,4.0,0.0
103,456,2,2118,0.99,4.0,0.0
103,479,2,4040,6.99,2.0,0.0
103,489,1,15599,5.99,5.0,1.0
103,532,2,15467,3.99,5.0,0.0
103,556,1,4213,2.99,0.0,0.0
103,572,2,8520,4.99,8.0,4.0
103,585,2,16048,8.99,6.0,2.0
103,616,2,7310,0.99,7.0,3.0
103,689,1,4357,1.99,7.0,2.0
103,720,1,15461,5.99,6.0,3.0
103,797,2,3750,6.99,3.0,0.0
103,822,2,14064,2.99,3.0,0.0
103,857,1,12942,7.99,2.0,0.0
103,873,2,13676,0.99,6.0,3.0
103,89,1,7472,6.99,8.0,1.0
103,966,2,6697,6.99,3.0,0.0
103,970,2,240,7.99,1.0,0.0
103,982,2,4872,4.99,2.0,0.0
104,139,1,9996,5.99,1.0,0.0
104,181,2,1287,3.99,3.0,0.0
104,222,1,11700,2.99,1.0,0.0
104,239,1,163,10.99,1.0,0.0
104,295,1,8413,1.99,8.0,5.0
104,305,2,2107,0.99,7.0,1.0
104,458,2,808,3.99,6.0,2.0
104,460,1,13017,1.99,7.0,4.0
104,466,1,3273,2.99,2.0,0.0
104,486,1,9090,3.99,8.0,1.0
104,508,2,15186,0.99,4.0,0.0
104,510,1,4012,4.99,8.0,2.0
104,522,2,4438,6.99,2.0,0.0
104,581,1,4520,4.99,3.0,0.0
104,596,2,7107,2.99,4.0,0.0
104,685,2,5376,1.99,1.0,0.0
104,693,2,13005,0.99,1.0,0.0
104,744,1,2928,0.99,5.0,1.0
104,755,1,13179,4.99,0.0,0.0
104,813,2,14218,3.99,,
104,827,1,4529,7.99,3.0,0.0
104,836,1,4917,2.99,2.0,0.0
104,917,1,12453,3.99,1.0,0.0
104,967,2,13410,3.99,6.0,1.0
105,130,1,9210,9.99,8.0,1.0
105,138,2,1991,3.99,1.0,0.0
105,154,1,7442,2.99,1.0,0.0
105,186,2,12899,2.99,5.0,0.0
105,239,1,1789,3.99,0.0,0.0
105,243,2,5261,4.99,3.0,0.0
105,295,1,14048,0.99,7.0,4.0
105,315,2,5429,4.99,6.0,2.0
105,322,2,473,7.99,3.0,0.0
105,327,2,5542,2.99,7.0,4.0
105,330,2,10513,4.99,1.0,0.0
105,390,1,13751,2.99,9.0,5.0
105,396,2,485,2.99,0.0,0.0
105,417,1,779,6.99,8.0,3.0
105,420,2,12217,0.99,2.0,0.0
105,456,2,2635,3.99,5.0,0.0
105,531,2,13057,6.99,6.0,3.0
105,554,2,327,8.99,5.0,0.0
105,56,1,15688,4.99,6.0,0.0
105,583,1,6546,4.99,6.0,3.0
105,73,2,9124,3.99,8.0,3.0
105,734,1,15803,2.99,2.0,0.0
105,913,2,15624,4.99,4.0,1.0
105,945,1,9198,5.99,1.0,0.0
105,952,1,5677,4.99,8.0,1.0
105,964,2,8980,2.99,6.0,2.0
106,1000,1,4665,3.99,7.0,4.0
106,137,2,7224,3.99,7.0,4.0
106,140,2,10213,8.99,0.0,0.0
106,293,2,12159,7.99,1.0,0.0
106,298,1,552,3.99,4.0,0.0
106,317,2,1156,0.99,1.0,0.0
106,429,1,3023,4.99,7.0,4.0
106,472,2,9072,2.99,5.0,2.0
106,499,1,14431,2.99,2.0,0.0
106,579,1,15154,6.99,1.0,0.0
106,588,2,11436,0.99,3.0,0.0
106,602,2,7483,4.99,4.0,0.0
106,64,2,12845,2.99,6.0,0.0
106,670,1,5453,3.99,1.0,0.0
106,683,2,6992,0.99,3.0,0.0
106,728,1,9747,7.99,2.0,0.0
106,759,1,10228,2.99,9.0,5.0
106,78,1,4229,4.99,7.0,0.0
106,784,1,10444,8.99,7.0,0.0
106,807,2,4277,2.99,5.0,1.0
106,814,2,14920,0.99,4.0,0.0
106,982,1,8115,4.99,1.0,0.0
106,995,1,2295,4.99,2.0,0.0
107,13,2,15560,3.99,8.0,4.0
107,137,2,3824,6.99,3.0,0.0
107,174,1,3120,0.99,1.0,0.0
107,191,1,13361,4.99,0.0,0.0
107,191,2,10226,4.99,8.0,2.0
107,200,2,7600,7.99,1.0,0.0
107,229,2,1243,2.99,5.0,0.0
107,319,1,5575,2.99,2.0,0.0
107,326,2,2860,4.99,6.0,0.0
107,347,1,15497,0.0,0.0,0.0
107,380,1,9155,2.99,1.0,0.0
107,417,1,8162,4.99,2.0,0.0
107,460,1,5311,4.99,4.0,1.0
107,481,2,6811,5.99,8.0,4.0
107,574,2,9351,2.99,1.0,0.0
107,596,2,1026,5.99,9.0,5.0
107,604,2,3033,3.99,3.0,0.0
107,609,1,6934,6.99,0.0,0.0
107,651,2,13510,6.99,1.0,0.0
107,668,1,5798,3.99,4.0,0.0
107,682,1,2897,3.99,9.0,5.0
107,708,2,6133,0.99,7.0,3.0
107,709,2,6131,2.99,1.0,0.0
107,784,1,7447,4.99,1.0,0.0
107,84,1,2693,6.99,5.0,0.0
107,869,1,14562,4.99,3.0,0.0
107,879,2,8704,1.99,3.0,0.0
107,891,2,3174,0.99,9.0,6.0
107,918,2,13079,1.98,2.0,0.0
107,979,2,170,5.99,7.0,1.0
108,136,1,11759,2.99,7.0,0.0
108,143,1,4754,0.99,2.0,0.0
108,159,2,5274,6.99,3.0,0.0
108,164,1,11445,6.99,0.0,0.0
108,349,1,1055,0.99,5.0,1.0
108,365,1,14635,3.99,1.0,0.0
108,380,2,2061,8.99,3.0,0.0
108,412,1,11316,5.99,6.0,0.0
108,418,2,13754,2.99,6.0,1.0
108,453,2,5806,4.99,0.0,0.0
108,46,2,9755,4.99,1.0,0.0
108,467,2,15294,4.99,8.0,2.0
108,471,2,3116,4.99,5.0,0.0
108,49,2,5661,5.99,4.0,0.0
108,499,1,8329,5.99,7.0,4.0
108,608,2,16001,2.99,4.0,0.0
108,626,2,8587,4.99,1.0,0.0
108,64,2,1372,4.99,6.0,0.0
108,741,1,6841,0.99,7.0,0.0
108,743,1,4303,1.99,5.0,0.0
108,757,2,4082,2.99,1.0,0.0
108,791,2,105,4.99,9.0,6.0
108,795,1,15556,8.99,6.0,0.0
108,879,2,3875,0.99,7.0,4.0
108,886,1,4650,4.99,1.0,0.0
108,895,1,2210,2.99,3.0,0.0
108,898,1,8846,4.99,2.0,0.0
108,920,1,12625,6.99,7.0,4.0
108,964,2,1425,2.99,3.0,0.0
108,980,1,12583,2.99,7.0,3.0
109,190,2,2679,5.99,8.0,3.0
109,20,1,2198,6.99,5.0,1.0
109,228,2,9871,2.99,4.0,0.0
109,26,1,698,0.99,6.0,3.0
109,271,1,622,3.99,1.0,0.0
109,28,1,1891,3.99,2.0,0.0
109,296,1,15677,2.99,4.0,0.0
109,299,1,1115,2.99,1.0,0.0
109,334,1,10240,0.99,6.0,0.0
109,348,2,9230,0.99,3.0,0.0
109,35,1,1581,2.99,5.0,1.0
109,366,1,3076,5.99,6.0,3.0
109,401,1,203,5.99,4.0,0.0
109,423,1,8006,3.99,1.0,0.0
109,481,1,1061,7.99,8.0,4.0
109,485,2,7145,0.99,9.0,3.0
109,555,2,10892,3.99,9.0,5.0
109,589,2,386,0.99,5.0,2.0
109,644,1,4921,4.99,1.0,0.0
109,730,2,6920,6.99,8.0,5.0
109,753,1,5296,2.99,4.0,1.0
109,756,2,1106,4.99,7.0,0.0
109,844,2,15398,7.99,3.0,0.0
109,857,2,13264,3.99,0.0,0.0
109,86,1,12137,6.99,8.0,2.0
109,989,1,5027,2.99,5.0,1.0
110,244,2,4827,4.99,2.0,0.0
110,285,1,7542,0.99,7.0,4.0
110,351,2,4317,2.99,6.0,2.0
110,365,1,7474,0.99,8.0,4.0
110,368,1,1528,8.99,6.0,0.0
110,44,2,13723,2.99,3.0,0.0
110,693,1,3587,4.99,1.0,0.0
110,73,2,15381,2.99,1.0,0.0
110,738,1,11647,7.99,8.0,5.0
110,751,2,538,1.99,1.0,0.0
110,805,2,6160,4.99,4.0,0.0
110,843,1,7570,2.99,2.0,0.0
110,922,2,12585,3.99,3.0,0.0
110,949,2,515,7.99,6.0,0.0
111,125,2,8525,0.99,5.0,0.0
111,138,2,14949,0.99,5.0,0.0
111,145,2,505,2.99,8.0,3.0
111,169,2,13251,2.99,3.0,0.0
111,244,2,3551,3.99,6.0,1.0
111,272,1,2297,4.99,6.0,1.0
111,330,1,10952,4.99,9.0,2.0
111,37,1,6896,2.99,2.0,0.0
111,403,2,3963,9.99,0.0,0.0
111,429,1,13525,5.99,7.0,4.0
111,468,2,11239,2.99,2.0,0.0
111,494,1,10039,2.99,4.0,0.0
111,546,2,9933,0.99,5.0,0.0
111,546,2,3333,2.99,7.0,0.0
111,554,1,1974,2.99,5.0,0.0
111,560,1,4249,4.99,5.0,0.0
111,625,2,10990,4.99,3.0,0.0
111,670,1,3087,2.99,8.0,4.0
111,72,1,1999,1.99,5.0,0.0
111,777,2,4286,0.99,9.0,4.0
111,806,2,12196,3.99,8.0,4.0
111,840,1,15542,2.99,9.0,4.0
111,844,2,1593,6.99,8.0,2.0
111,877,1,10602,4.99,3.0,0.0
111,887,1,3485,1.99,7.0,2.0
111,941,1,15174,6.99,4.0,0.0
112,109,2,3018,2.99,6.0,3.0
112,146,1,15304,4.99,4.0,0.0
112,147,2,13611,8.99,7.0,2.0
112,153,1,15671,0.99,3.0,0.0
112,158,2,5385,2.99,3.0,0.0
112,201,1,5351,4.99,5.0,0.0
112,23,2,9217,4.99,8.0,5.0
112,288,2,15756,2.99,6.0,0.0
112,309,1,1930,2.99,5.0,0.0
112,358,2,11019,2.99,4.0,0.0
112,378,1,14049,5.99,5.0,0.0
112,397,1,2193,4.99,7.0,2.0
112,401,1,14358,0.99,1.0,0.0
112,428,1,9830,5.99,3.0,0.0
112,431,2,11599,7.99,6.0,3.0
112,50,1,9321,6.99,6.0,3.0
112,560,1,701,2.99,0.0,0.0
112,59,2,7691,4.99,2.0,0.0
112,603,2,1835,4.99,7.0,1.0
112,625,1,15687,8.99,7.0,4.0
112,63,2,6550,2.99,1.0,0.0
112,654,2,11863,3.99,4.0,0.0
112,683,1,9609,4.99,6.0,1.0
112,686,1,9911,3.99,3.0,0.0
112,710,1,7761,4.99,8.0,4.0
112,725,1,10596,5.99,7.0,1.0
112,853,1,13879,2.99,4.0,1.0
112,890,1,11659,4.99,5.0,0.0
112,912,2,396,0.99,1.0,0.0
112,959,1,10038,2.99,0.0,0.0
113,100,1,776,0.99,4.0,0.0
113,267,1,6836,0.99,9.0,5.0
113,317,2,11655,7.99,8.0,4.0
113,439,2,2077,4.99,2.0,0.0
113,446,2,2282,2.99,0.0,0.0
113,469,2,5774,5.99,4.0,0.0
113,479,1,5189,2.99,8.0,1.0
113,501,1,2783,2.99,8.0,5.0
113,531,2,12392,5.99,8.0,5.0
113,552,2,13406,2.99,2.0,0.0
113,577,1,3162,6.99,5.0,1.0
113,593,2,5324,2.99,0.0,0.0
113,64,2,3004,0.99,8.0,2.0
113,663,2,4333,2.99,0.0,0.0
113,675,1,12817,3.99,7.0,1.0
113,681,2,10378,0.99,5.0,1.0
113,725,1,3124,8.99,0.0,0.0
113,757,1,3657,5.99,8.0,4.0
113,795,1,15600,1.99,0.0,0.0
113,796,2,9221,6.99,8.0,5.0
113,803,1,15770,2.99,2.0,0.0
113,814,2,7468,5.99,3.0,0.0
113,838,2,510,0.99,6.0,1.0
113,858,2,6025,0.99,2.0,0.0
113,875,2,11872,5.99,1.0,0.0
113,879,1,7587,2.99,7.0,4.0
113,887,1,10578,1.99,5.0,0.0
113,894,2,10181,4.99,8.0,2.0
113,899,1,5655,4.99,4.0,0.0
114,105,2,11547,4.99,5.0,0.0
114,112,1,12685,6.99,7.0,3.0
114,23,1,3484,4.99,3.0,0.0
114,320,2,889,2.99,2.0,0.0
114,331,1,5418,0.99,2.0,0.0
114,331,2,7316,2.99,2.0,0.0
114,333,1,2059,2.99,5.0,0.0
114,363,2,15485,0.99,6.0,3.0
114,374,2,205,4.99,0.0,0.0
114,380,2,5624,4.99,1.0,0.0
114,391,2,7565,2.99,4.0,0.0
114,399,2,8496,4.99,4.0,0.0
114,436,2,7938,5.99,2.0,0.0
114,439,1,16047,0.99,7.0,3.0
114,44,2,12506,4.99,8.0,3.0
114,445,2,15646,3.99,3.0,0.0
114,478,2,3144,5.99,1.0,0.0
114,529,1,12326,0.99,7.0,4.0
114,55,1,13459,6.99,8.0,2.0
114,557,2,6754,4.99,9.0,4.0
114,562,2,8590,10.99,3.0,0.0
114,581,1,3924,2.99,9.0,5.0
114,594,1,2680,7.99,2.0,0.0
114,602,2,9717,4.99,7.0,2.0
114,665,1,5625,2.99,5.0,1.0
114,702,1,255,4.99,5.0,1.0
114,709,2,14158,5.99,6.0,0.0
114,804,2,7462,2.99,2.0,0.0
114,832,1,6188,2.99,9.0,4.0
114,858,2,3094,2.99,1.0,0.0
114,875,1,15528,2.99,0.0,0.0
114,900,1,4025,0.99,7.0,1.0
114,957,2,14867,4.99,2.0,0.0
115,1,1,15452,0.99,7.0,1.0
115,105,2,6113,2.99,6.0,0.0
115,151,1,10647,2.99,4.0,0.0
115,163,2,11891,2.99,3.0,0.0
115,183,2,15176,6.99,3.0,0.0
115,193,1,13056,2.99,9.0,4.0
115,251,2,3624,0.99,6.0,0.0
115,280,1,13977,0.99,6.0,0.0
115,285,1,915,0.99,0.0,0.0
115,309,2,6574,5.99,6.0,0.0
115,395,1,4780,1.99,7.0,3.0
115,396,2,12366,0.99,8.0,3.0
115,434,1,10475,4.99,8.0,5.0
115,494,2,6080,2.99,2.0,0.0
115,501,1,983,0.99,1.0,0.0
115,59,1,6373,0.99,5.0,1.0
115,598,1,3289,6.99,7.0,1.0
115,609,2,6798,6.99,1.0,0.0
115,612,2,7465,4.99,3.0,0.0
115,636,1,7983,4.99,7.0,2.0
115,682,1,10919,0.99,4.0,0.0
115,69,2,7355,1.99,1.0,0.0
115,693,1,1102,2.99,8.0,3.0
115,708,2,8594,4.99,9.0,5.0
115,775,2,9578,0.99,6.0,2.0
115,776,1,5245,4.99,4.0,0.0
115,810,1,1515,2.99,1.0,0.0
115,85,2,10022,3.99,8.0,4.0
115,856,2,3544,0.99,4.0,0.0
115,987,2,1361,0.99,4.0,1.0
116,12,2,5169,2.99,8.0,2.0
116,158,2,2639,4.99,1.0,0.0
116,21,1,14907,2.99,3.0,0.0
116,281,2,14763,11.99,2.0,0.0
116,361,1,4027,0.99,8.0,3.0
116,388,1,7238,0.99,1.0,0.0
116,422,2,1762,4.99,3.0,0.0
116,439,2,4737,4.99,9.0,5.0
116,474,2,6557,4.99,1.0,0.0
116,532,2,13775,6.99,5.0,0.0
116,54,1,13369,0.99,6.0,1.0
116,655,1,10250,1.99,5.0,0.0
116,667,1,1058,4.99,4.0,1.0
116,687,1,1533,0.99,2.0,0.0
116,706,2,13474,0.99,0.0,0.0
116,744,2,9245,6.99,3.0,0.0
116,747,1,1913,4.99,6.0,1.0
116,750,1,3908,6.99,8.0,5.0
116,764,2,13146,7.99,3.0,0.0
116,773,2,7763,5.99,1.0,0.0
116,84,1,3940,2.99,2.0,0.0
116,844,2,9562,3.99,5.0,0.0
116,870,2,10801,1.99,8.0,4.0
116,899,1,11016,4.99,6.0,0.0
116,926,2,2861,3.99,3.0,0.0
116,99,2,1332,0.99,0.0,0.0
116,996,1,12376,2.99,4.0,0.0
117,114,1,12143,2.99,,
117,119,2,5673,0.99,5.0,0.0
117,157,2,5506,5.99,5.0,0.0
117,218,2,12618,4.99,2.0,0.0
117,307,1,1755,2.99,4.0,0.0
117,32,2,15432,2.99,3.0,0.0
117,364,1,14854,2.99,9.0,6.0
117,432,1,14784,0.99,3.0,0.0
117,463,1,1114,0.99,4.0,0.0
117,489,1,8687,2.99,0.0,0.0
117,526,2,6449,6.99,1.0,0.0
117,54,2,10556,2.99,3.0,0.0
117,589,2,6093,9.99,7.0,4.0
117,61,1,12337,2.99,1.0,0.0
117,627,2,10558,4.99,7.0,3.0
117,664,1,3218,2.99,7.0,1.0
117,696,1,11467,3.99,2.0,0.0
117,73,1,12575,6.99,4.0,0.0
117,82,1,700,0.99,5.0,2.0
118,137,2,14394,5.99,7.0,4.0
118,22,1,4966,0.99,7.0,1.0
118,257,2,1766,4.99,1.0,0.0
118,291,1,8760,7.99,9.0,4.0
118,311,1,8314,3.99,0.0,0.0
118,322,2,6507,1.99,4.0,0.0
118,354,2,7956,4.99,7.0,1.0
118,363,2,3263,4.99,1.0,0.0
118,437,2,14595,7.99,9.0,2.0
118,457,2,7196,2.99,4.0,0.0
118,513,2,5829,1.99,8.0,2.0
118,542,1,13193,6.99,6.0,3.0
118,696,2,6377,0.99,2.0,0.0
118,715,1,15731,0.99,3.0,0.0
118,717,1,12538,2.99,1.0,0.0
118,782,2,2217,0.99,0.0,0.0
118,786,1,7850,4.99,7.0,0.0
118,937,2,10045,1.99,2.0,0.0
118,953,1,351,5.99,2.0,0.0
118,97,2,8881,4.99,4.0,0.0
118,98,1,14924,2.99,7.0,3.0
119,102,2,11520,5.99,4.0,0.0
119,114,2,4840,8.99,2.0,0.0
119,159,1,3388,5.99,7.0,2.0
119,212,2,16028,3.99,6.0,0.0
119,276,1,8183,5.99,2.0,0.0
119,280,2,235,5.99,2.0,0.0
119,299,1,6330,0.99,6.0,2.0
119,363,1,540,6.99,5.0,2.0
119,366,1,5176,5.99,3.0,0.0
119,422,2,14382,2.99,3.0,0.0
119,47,2,13581,4.99,2.0,0.0
119,480,2,9028,2.99,4.0,1.0
119,515,2,15171,6.99,1.0,0.0
119,589,2,6079,7.99,5.0,2.0
119,608,2,10552,2.99,5.0,0.0
119,621,2,15111,4.99,4.0,0.0
119,624,1,2009,2.99,3.0,0.0
119,686,1,1179,7.99,6.0,1.0
119,697,1,14349,3.99,8.0,1.0
119,723,1,12842,6.99,0.0,0.0
119,747,2,10366,3.99,3.0,0.0
119,753,1,14659,0.99,1.0,0.0
119,761,2,15131,3.99,5.0,0.0
119,79,2,8140,4.99,1.0,0.0
119,837,2,11377,2.99,0.0,0.0
119,849,2,5268,0.99,7.0,1.0
119,852,1,14643,6.99,7.0,3.0
119,855,1,8304,4.99,8.0,1.0
119,878,2,67,0.99,6.0,3.0
119,889,1,10101,0.99,7.0,4.0
119,897,1,12603,3.99,1.0,0.0
119,898,1,12576,2.99,7.0,3.0
119,939,2,15844,2.99,1.0,0.0
119,995,1,10681,4.99,4.0,0.0
120,117,2,14969,6.99,7.0,1.0
120,18,1,2803,9.99,5.0,0.0
120,18,1,14001,2.99,2.0,0.0
120,200,1,13375,7.99,2.0,0.0
120,212,1,14153,4.99,6.0,0.0
120,218,2,1932,2.99,8.0,1.0
120,293,2,10161,0.99,6.0,0.0
120,304,2,3133,2.99,9.0,6.0
120,418,1,4342,0.99,4.0,0.0
120,461,2,10940,3.99,8.0,5.0
120,478,2,13167,2.99,8.0,4.0
120,579,1,11133,0.99,8.0,5.0
120,59,2,14246,4.99,4.0,0.0
120,599,2,4942,1.99,6.0,3.0
120,612,2,4001,5.99,7.0,1.0
120,645,1,8046,0.99,5.0,0.0
120,684,2,10696,4.99,6.0,2.0
120,705,1,1820,4.99,3.0,0.0
120,705,1,68,7.99,2.0,0.0
120,735,2,4666,9.99,5.0,0.0
120,758,2,8998,6.99,1.0,0.0
120,761,2,8756,1.99,3.0,0.0
120,777,1,1374,3.99,5.0,0.0
120,81,1,14460,9.99,9.0,3.0
120,829,1,6503,0.99,4.0,0.0
120,869,2,2169,4.99,4.0,0.0
120,886,1,6989,4.99,3.0,0.0
120,905,1,4272,3.99,5.0,0.0
120,938,1,532,0.99,4.0,1.0
120,945,1,5288,1.99,2.0,0.0
120,963,2,9907,6.99,8.0,3.0
120,972,2,15780,4.99,7.0,3.0
121,10,2,14412,9.99,8.0,2.0
121,13,2,15369,0.99,4.0,0.0
121,137,2,16041,2.99,0.0,0.0
121,202,1,12881,5.99,2.0,0.0
121,264,2,1634,2.99,8.0,2.0
121,288,1,5670,0.99,0.0,0.0
121,328,2,10457,5.99,1.0,0.0
121,37,1,12892,0.99,1.0,0.0
121,378,2,15114,7.99,4.0,0.0
121,397,2,12242,1.99,9.0,4.0
121,418,1,11720,8.99,0.0,0.0
121,471,1,14177,4.99,0.0,0.0
121,493,2,14138,7.99,1.0,0.0
121,496,2,217,4.99,9.0,6.0
121,523,1,8875,2.99,3.0,0.0
121,539,1,8370,6.99,1.0,0.0
121,645,2,8969,8.99,7.0,0.0
121,657,1,12428,3.99,9.0,4.0
121,658,2,7298,2.99,6.0,0.0
121,673,1,8788,1.99,6.0,3.0
121,790,2,7114,0.99,5.0,0.0
121,805,1,12734,1.99,4.0,0.0
121,828,2,6780,4.99,3.0,0.0
121,872,2,7185,0.99,1.0,0.0
121,875,2,1833,1.99,5.0,0.0
121,914,2,14464,2.99,6.0,0.0
122,131,1,13812,4.99,4.0,0.0
122,138,1,3778,2.99,4.0,0.0
122,204,2,2240,3.99,6.0,2.0
122,204,2,853,0.99,2.0,0.0
122,229,1,4239,7.99,5.0,0.0
122,242,1,2253,0.99,8.0,4.0
122,26,1,8772,5.99,0.0,0.0
122,270,1,5235,6.99,3.0,0.0
122,287,1,13171,2.99,1.0,0.0
122,440,2,10626,1.99,1.0,0.0
122,479,1,11044,3.99,5.0,0.0
122,482,1,2595,4.99,5.0,2.0
122,545,1,1442,7.99,2.0,0.0
122,546,2,6231,0.99,9.0,2.0
122,572,2,14666,5.99,1.0,0.0
122,576,2,12711,4.99,6.0,0.0
122,601,1,7267,2.99,5.0,1.0
122,620,2,8177,0.99,5.0,0.0
122,638,2,11197,2.99,7.0,0.0
122,643,2,4568,4.99,5.0,2.0
122,682,1,3986,4.99,8.0,4.0
122,732,1,6974,7.99,6.0,1.0
122,789,1,1211,0.99,2.0,0.0
122,841,1,8077,2.99,2.0,0.0
